2023-03-08 05:13:54.239Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 05:23:46.866Z | Connection update   | Networking     | Nickname of 76561198170133703@steam is now SpectaKoo.
2023-03-08 05:23:56.353Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Chaos Insurgency Rifleman, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:24:55.392Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 05:24:56.127Z | Game Event          | Warhead        | Cole (76561198069178724@steam) cancelled the Alpha Warhead detonation.
2023-03-08 05:24:56.693Z | Game Event          | Warhead        | Cole (76561198069178724@steam) cancelled the Alpha Warhead detonation.
2023-03-08 05:26:45.506Z | Game Event          | Class change   | Player [FERNO] (76561198040779291@steam) respawned as ChaosRifleman.
2023-03-08 05:26:45.509Z | Game Event          | Class change   | Player SpectaKoo (76561198170133703@steam) respawned as ChaosRifleman.
2023-03-08 05:26:45.509Z | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as ChaosInsurgency!
2023-03-08 05:27:24.440Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Chaos Insurgency Rifleman, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:28:10.090Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Facility Guard, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:28:49.701Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Class-D Personnel, has been killed by Affle (76561198027561465@steam) playing as: SCP-106. Specific death reason: Died to SCP (Affle, Scp106).
2023-03-08 05:29:09.628Z | Kill                | Class change   | SpectaKoo (76561198170133703@steam), playing as Chaos Insurgency Rifleman, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: Scientist. Specific death reason: Shot by I AM STRANGLO with GunCrossvec to the 'Body' hitbox..
2023-03-08 05:29:45.623Z | Game Event          | Warhead        | Countdown started.
2023-03-08 05:29:45.623Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) started the Alpha Warhead detonation.
2023-03-08 05:29:45.906Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) started the Alpha Warhead detonation.
2023-03-08 05:30:55.630Z | Game Event          | Class change   | Player [FERNO] (76561198040779291@steam) respawned as NtfCaptain.
2023-03-08 05:30:55.633Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as NtfSergeant.
2023-03-08 05:30:55.636Z | Game Event          | Class change   | Player SpectaKoo (76561198170133703@steam) respawned as NtfSergeant.
2023-03-08 05:30:55.638Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as NtfSergeant.
2023-03-08 05:30:55.638Z | Game Event          | Class change   | RespawnManager has successfully spawned 4 players as NineTailedFox!
2023-03-08 05:31:26.630Z | Game Event          | Warhead        | Warhead detonated.
2023-03-08 05:31:26.630Z | Remote Admin        | Administrative | LCZ decontamination has been disabled by detonation of the Alpha Warhead.
2023-03-08 05:31:59.393Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:32:09.898Z | Kill                | Class change   | Cake_ (76561198059487799@steam), playing as Chaos Insurgency Conscript, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: Nine-Tailed Fox Specialist. Specific death reason: Shot by I AM STRANGLO with GunCrossvec to the 'Body' hitbox..
2023-03-08 05:33:28.328Z | Kill                | Class change   | SpectaKoo (76561198170133703@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:33:33.521Z | Kill                | Class change   | Del Roo (76561198059412587@steam), playing as Chaos Insurgency Rifleman, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:33:37.017Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Nine-Tailed Fox Captain, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:33:42.955Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:33:54.819Z | Kill                | Class change   | I AM STRANGLO (76561198049007127@steam), playing as Nine-Tailed Fox Specialist, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 05:33:56.913Z | Game Event          | Logger         | Round finished! Anomalies: 2 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
2023-03-08 05:34:09.112Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: Spectator (Spectator)
2023-03-08 05:34:09.119Z | Connection update   | Networking     | ZorroStep 76561198849112755@steam disconnected from IP address 68.226.199.208. Last class: Scp096 (SCP-096)
2023-03-08 05:34:09.123Z | Connection update   | Networking     | [FERNO] 76561198040779291@steam disconnected from IP address 185.216.201.36. Last class: Spectator (Spectator)
2023-03-08 05:34:09.127Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Scp106 (SCP-106)
2023-03-08 05:34:09.235Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: Spectator (Spectator)
2023-03-08 05:34:09.323Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Spectator (Spectator)
2023-03-08 05:34:09.347Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Spectator (Spectator)
2023-03-08 05:34:09.353Z | Connection update   | Networking     | Del Roo 76561198059412587@steam disconnected from IP address 174.80.111.156. Last class: Spectator (Spectator)
2023-03-08 05:34:09.364Z | Connection update   | Networking     | SpectaKoo 76561198170133703@steam disconnected from IP address 134.114.223.254. Last class: Spectator (Spectator)
