2023-03-08 08:59:10.419Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 08:59:24.477Z | Connection update   | Networking     | Nickname of 76561198057006321@steam is now Voidpuddle.
2023-03-08 08:59:24.477Z | Connection update   | Networking     | Player [connId=15] (CharacterClassManager)) connected from IP 73.66.121.218 sent Do Not Track signal.
2023-03-08 08:59:24.513Z | Connection update   | Networking     | Nickname of 76561198170133703@steam is now SpectaKoo.
2023-03-08 08:59:24.975Z | Connection update   | Networking     | 76561198049007127@steam authenticated from endpoint 65.99.39.41:50737. Player ID assigned: 6. Auth token serial number: zItmcFrYIv9CMdbF
2023-03-08 08:59:25.142Z | Connection update   | Networking     | Nickname of 76561198049007127@steam is now I AM STRANGLO.
2023-03-08 08:59:25.144Z | Connection update   | Permissions    | I AM STRANGLO (76561198049007127@steam) has been assigned to group ADMIN.
2023-03-08 08:59:25.699Z | Connection update   | Networking     | 76561198069178724@steam authenticated from endpoint 73.220.221.251:52816. Player ID assigned: 11. Auth token serial number: IX9aCh/tZlTG34AF
2023-03-08 08:59:25.783Z | Connection update   | Networking     | Nickname of 76561198069178724@steam is now Cole.
2023-03-08 08:59:26.907Z | Connection update   | Networking     | 76561198059487799@steam authenticated from endpoint 76.144.31.151:53683. Player ID assigned: 24. Auth token serial number: gHUzvTTivMbtroPI
2023-03-08 08:59:26.991Z | Connection update   | Networking     | Nickname of 76561198059487799@steam is now Cake_.
2023-03-08 08:59:26.993Z | Connection update   | Permissions    | Cake_ (76561198059487799@steam) has been assigned to group SERVER OWNER.
2023-03-08 08:59:27.796Z | Connection update   | Networking     | 76561198129048837@steam authenticated from endpoint 68.59.76.46:49990. Player ID assigned: 23. Auth token serial number: 1Jk4m0Qm1F7vWrQj
2023-03-08 08:59:27.930Z | Connection update   | Networking     | Nickname of 76561198129048837@steam is now Asmosnos.
2023-03-08 08:59:27.930Z | Connection update   | Networking     | Player [connId=2] (CharacterClassManager)) connected from IP 68.59.76.46 sent Do Not Track signal.
2023-03-08 08:59:41.208Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as None, has died. Specific death reason: Unknown cause of death..
2023-03-08 08:59:41.211Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: Spectator (Spectator)
2023-03-08 09:00:09.206Z | Game Event          | Logger         | Round has been started.
2023-03-08 09:01:18.296Z | Remote Admin        | Class change   | Cake_ (76561198059487799@steam) changed role of player Affle (76561198027561465@steam) to SCP-079.
2023-03-08 09:04:37.474Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Facility Guard, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 09:04:40.704Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Scientist, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 09:08:11.692Z | Game Event          | Class change   | Player [FERNO] (76561198040779291@steam) respawned as ChaosRifleman.
2023-03-08 09:08:11.694Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as ChaosRifleman.
2023-03-08 09:08:11.694Z | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as ChaosInsurgency!
2023-03-08 09:08:35.981Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Chaos Insurgency Rifleman, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 09:10:12.276Z | Kill                | Class change   | Cake_ (76561198059487799@steam), playing as Class-D Personnel, has died. Specific death reason: Fall damage..
2023-03-08 09:10:13.645Z | Game Event          | Logger         | Round finished! Anomalies: 2 | Chaos: 3 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
2023-03-08 09:10:23.470Z | Suicide             | Class change   | I AM STRANGLO (76561198049007127@steam), playing as Chaos Insurgency Conscript, has commited suicide. Specific death reason: Explosion. caused by I AM STRANGLO.
2023-03-08 09:10:23.484Z | Teamkill            | Class change   | Voidpuddle (76561198057006321@steam), playing as Chaos Insurgency Conscript, has been teamkilled by I AM STRANGLO (76561198049007127@steam) playing as: Chaos Insurgency Conscript. Specific death reason: Explosion. caused by I AM STRANGLO.
2023-03-08 09:10:25.936Z | Connection update   | Networking     | Voidpuddle 76561198057006321@steam disconnected from IP address 73.66.121.218. Last class: Spectator (Spectator)
2023-03-08 09:10:25.940Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Spectator (Spectator)
2023-03-08 09:10:25.988Z | Connection update   | Networking     | SpectaKoo 76561198170133703@steam disconnected from IP address 134.114.223.254. Last class: Scp106 (SCP-106)
2023-03-08 09:10:25.991Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Spectator (Spectator)
2023-03-08 09:10:26.001Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Scp079 (SCP-079)
2023-03-08 09:10:26.004Z | Connection update   | Networking     | [FERNO] 76561198040779291@steam disconnected from IP address 185.216.201.36. Last class: Spectator (Spectator)
2023-03-08 09:10:26.034Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: ChaosRifleman (Chaos Insurgency Rifleman)
