2023-03-08 03:39:27.682Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 03:45:15.255Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as NtfSergeant.
2023-03-08 03:45:15.255Z | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as NineTailedFox!
2023-03-08 03:47:41.314Z | Kill                | Class change   | ZorroStep (76561198849112755@steam), playing as SCP-049-2, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: Facility Guard. Specific death reason: Shot by I AM STRANGLO with GunFSP9 to the 'Body' hitbox..
2023-03-08 03:47:53.382Z | Kill                | Class change   | I AM STRANGLO (76561198049007127@steam), playing as Facility Guard, has been killed by Cole (76561198069178724@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (Cole)..
2023-03-08 03:48:08.368Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Facility Guard, has been killed by Cole (76561198069178724@steam) playing as: SCP-049. Specific death reason: Died to a heart-attack forced by SCP-049 (Cole)..
2023-03-08 03:48:24.946Z | Game Event          | Warhead        | Countdown started.
2023-03-08 03:48:24.946Z | Game Event          | Warhead        | Holo (76561198211651404@steam) started the Alpha Warhead detonation.
2023-03-08 03:49:18.497Z | Game Event          | Warhead        | Detonation cancelled.
2023-03-08 03:49:18.498Z | Game Event          | Warhead        | I AM STRANGLO (76561198049007127@steam) cancelled the Alpha Warhead detonation.
2023-03-08 03:49:36.525Z | Game Event          | Warhead        | ripley (76561199073038986@steam) started the Alpha Warhead detonation.
2023-03-08 03:49:37.091Z | Game Event          | Warhead        | ripley (76561199073038986@steam) started the Alpha Warhead detonation.
2023-03-08 03:49:37.442Z | Game Event          | Warhead        | ripley (76561199073038986@steam) started the Alpha Warhead detonation.
2023-03-08 03:49:41.643Z | Game Event          | Warhead        | Holo (76561198211651404@steam) started the Alpha Warhead detonation.
2023-03-08 03:49:42.043Z | Game Event          | Warhead        | Holo (76561198211651404@steam) started the Alpha Warhead detonation.
2023-03-08 03:49:42.415Z | Game Event          | Warhead        | Holo (76561198211651404@steam) started the Alpha Warhead detonation.
2023-03-08 03:50:03.968Z | Game Event          | Warhead        | Countdown started.
2023-03-08 03:50:03.968Z | Game Event          | Warhead        | Holo (76561198211651404@steam) started the Alpha Warhead detonation.
2023-03-08 03:50:11.306Z | Game Event          | Warhead        | Detonation cancelled.
2023-03-08 03:50:11.306Z | Game Event          | Warhead        | I AM STRANGLO (76561198049007127@steam) cancelled the Alpha Warhead detonation.
2023-03-08 03:50:13.558Z | Game Event          | Warhead        | I AM STRANGLO (76561198049007127@steam) set the Alpha Warhead status to False.
2023-03-08 03:51:40.316Z | Kill                | Class change   | ZorroStep (76561198849112755@steam), playing as SCP-049-2, has been killed by ripley (76561199073038986@steam) playing as: Nine-Tailed Fox Captain. Specific death reason: Shot by ripley with GunE11SR to the 'Body' hitbox..
2023-03-08 03:52:07.312Z | Kill                | Class change   | ripley (76561199073038986@steam), playing as Nine-Tailed Fox Captain, has been killed by Cole (76561198069178724@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (Cole)..
2023-03-08 03:52:09.325Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Nine-Tailed Fox Sergeant, has been killed by Cole (76561198069178724@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (Cole)..
2023-03-08 03:53:46.251Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as NtfCaptain.
2023-03-08 03:53:46.251Z | Game Event          | Class change   | RespawnManager has successfully spawned 1 players as NineTailedFox!
2023-03-08 03:54:05.825Z | Kill                | Class change   | Del Roo (76561198059412587@steam), playing as Nine-Tailed Fox Sergeant, has been killed by Cole (76561198069178724@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (Cole)..
2023-03-08 03:54:06.387Z | Kill                | Class change   | Holo (76561198211651404@steam), playing as Scientist, has been killed by Affle (76561198027561465@steam) playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (Affle)..
2023-03-08 03:54:33.398Z | Game Event          | Warhead        | ripley (76561199073038986@steam) set the Alpha Warhead status to True.
2023-03-08 03:54:36.165Z | Game Event          | Warhead        | ripley (76561199073038986@steam) set the Alpha Warhead status to False.
2023-03-08 03:55:39.361Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Nine-Tailed Fox Captain, has been killed by Cole (76561198069178724@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (Cole)..
2023-03-08 03:55:41.011Z | Game Event          | Logger         | Round finished! Anomalies: 7 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
2023-03-08 03:55:46.778Z | Game Event          | Warhead        | ripley (76561199073038986@steam) set the Alpha Warhead status to True.
2023-03-08 03:55:47.594Z | Game Event          | Warhead        | ripley (76561199073038986@steam) cancelled the Alpha Warhead detonation.
2023-03-08 03:55:48.211Z | Game Event          | Warhead        | ripley (76561199073038986@steam) cancelled the Alpha Warhead detonation.
2023-03-08 03:55:48.844Z | Game Event          | Warhead        | ripley (76561199073038986@steam) cancelled the Alpha Warhead detonation.
2023-03-08 03:55:53.208Z | Connection update   | Networking     | ripley 76561199073038986@steam disconnected from IP address 47.227.158.0. Last class: Scp0492 (SCP-049-2)
2023-03-08 03:55:53.318Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: Scp049 (SCP-049)
2023-03-08 03:55:53.323Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: Scp0492 (SCP-049-2)
2023-03-08 03:55:53.397Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Scp0492 (SCP-049-2)
2023-03-08 03:55:53.400Z | Connection update   | Networking     | ZorroStep 76561198849112755@steam disconnected from IP address 68.226.199.208. Last class: Scp0492 (SCP-049-2)
2023-03-08 03:55:53.402Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Scp0492 (SCP-049-2)
2023-03-08 03:55:53.403Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Scp079 (SCP-079)
2023-03-08 03:55:53.405Z | Connection update   | Networking     | Del Roo 76561198059412587@steam disconnected from IP address 174.80.111.156. Last class: Scp0492 (SCP-049-2)
2023-03-08 03:55:53.406Z | Connection update   | Networking     | Holo 76561198211651404@steam disconnected from IP address 162.250.131.76. Last class: Spectator (Spectator)
