2023-03-08 08:13:00.151Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 08:13:13.641Z | Connection update   | Networking     | Nickname of 76561198170133703@steam is now SpectaKoo.
2023-03-08 08:13:13.762Z | Connection update   | Networking     | 76561198069178724@steam authenticated from endpoint 73.220.221.251:52701. Player ID assigned: 18. Auth token serial number: ZJTwdjUOzshjK6lq
2023-03-08 08:13:13.832Z | Connection update   | Networking     | 76561198049007127@steam authenticated from endpoint 65.99.39.41:57931. Player ID assigned: 13. Auth token serial number: IpevjOCNzkarTAY5
2023-03-08 08:13:13.836Z | Connection update   | Networking     | Nickname of 76561198069178724@steam is now Cole.
2023-03-08 08:13:13.992Z | Connection update   | Networking     | Nickname of 76561198049007127@steam is now I AM STRANGLO.
2023-03-08 08:13:13.994Z | Connection update   | Permissions    | I AM STRANGLO (76561198049007127@steam) has been assigned to group ADMIN.
2023-03-08 08:13:14.332Z | Connection update   | Networking     | 76561198057006321@steam authenticated from endpoint 73.66.121.218:56981. Player ID assigned: 7. Auth token serial number: pKIkYPo9KgXSM6Gk
2023-03-08 08:13:14.399Z | Connection update   | Networking     | Nickname of 76561198057006321@steam is now Voidpuddle.
2023-03-08 08:13:14.399Z | Connection update   | Networking     | Player [connId=16] (CharacterClassManager)) connected from IP 73.66.121.218 sent Do Not Track signal.
2023-03-08 08:13:15.005Z | Connection update   | Networking     | 76561198059487799@steam authenticated from endpoint 76.144.31.151:59227. Player ID assigned: 6. Auth token serial number: seDLHBTmGjLrAfv6
2023-03-08 08:13:15.072Z | Connection update   | Networking     | Nickname of 76561198059487799@steam is now Cake_.
2023-03-08 08:13:15.074Z | Connection update   | Permissions    | Cake_ (76561198059487799@steam) has been assigned to group SERVER OWNER.
2023-03-08 08:13:16.381Z | Connection update   | Networking     | 76561198129048837@steam authenticated from endpoint 68.59.76.46:58619. Player ID assigned: 16. Auth token serial number: mxl2VI5f0P7uL/vP
2023-03-08 08:13:16.500Z | Connection update   | Networking     | Nickname of 76561198129048837@steam is now Asmosnos.
2023-03-08 08:13:16.500Z | Connection update   | Networking     | Player [connId=1] (CharacterClassManager)) connected from IP 68.59.76.46 sent Do Not Track signal.
2023-03-08 08:13:57.572Z | Game Event          | Logger         | Round has been started.
2023-03-08 08:14:42.128Z | Remote Admin        | Class change   | Cake_ (76561198059487799@steam) changed role of player Cole (76561198069178724@steam) to SCP-939.
2023-03-08 08:14:44.933Z | Remote Admin        | Class change   | Cake_ (76561198059487799@steam) changed role of player Asmosnos (76561198129048837@steam) to SCP-173.
2023-03-08 08:15:34.735Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Class-D Personnel, has been killed by Cole (76561198069178724@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (Cole) with Claw..
2023-03-08 08:18:35.932Z | Game Event          | Class change   | Player Affle (76561198027561465@steam) respawned as NtfCaptain.
2023-03-08 08:18:35.932Z | Game Event          | Class change   | RespawnManager has successfully spawned 1 players as NineTailedFox!
2023-03-08 08:19:51.861Z | Kill                | Class change   | Cake_ (76561198059487799@steam), playing as Scientist, has been killed by Cole (76561198069178724@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (Cole) with Claw..
2023-03-08 08:20:27.020Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to True.
2023-03-08 08:20:27.787Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:20:28.138Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:20:28.304Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:22:41.755Z | Game Event          | Warhead        | Affle (76561198027561465@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:22:42.488Z | Game Event          | Warhead        | Affle (76561198027561465@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:22:43.373Z | Game Event          | Warhead        | Affle (76561198027561465@steam) set the Alpha Warhead status to False.
2023-03-08 08:22:44.473Z | Game Event          | Warhead        | Affle (76561198027561465@steam) set the Alpha Warhead status to True.
2023-03-08 08:22:45.323Z | Game Event          | Warhead        | Affle (76561198027561465@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:23:05.209Z | Game Event          | Class change   | Player Cake_ (76561198059487799@steam) respawned as NtfCaptain.
2023-03-08 08:23:05.209Z | Game Event          | Class change   | RespawnManager has successfully spawned 1 players as NineTailedFox!
2023-03-08 08:23:33.164Z | Kill                | Class change   | I AM STRANGLO (76561198049007127@steam), playing as Class-D Personnel, has died. Specific death reason: Fall damage..
2023-03-08 08:25:07.533Z | Remote Admin        | Administrative | I AM STRANGLO (76561198049007127@steam) gave SCP1576 to Affle (76561198027561465@steam).
2023-03-08 08:25:19.818Z | Remote Admin        | Administrative | I AM STRANGLO (76561198049007127@steam) broadcast text "<color=#FF00FF>YOUR POCKETS " to 1 players. Duration: 5 seconds. Affected players: Affle (76561198027561465@steam). Broadcast Flag: Normal.
2023-03-08 08:25:38.692Z | Kill                | Class change   | SpectaKoo (76561198170133703@steam), playing as Class-D Personnel, has been killed by Affle (76561198027561465@steam) playing as: Nine-Tailed Fox Captain. Specific death reason: Shot by Affle with GunE11SR to the 'Limb' hitbox..
2023-03-08 08:26:46.779Z | Game Event          | Warhead        | Countdown started.
2023-03-08 08:26:46.779Z | Game Event          | Warhead        | Affle (76561198027561465@steam) started the Alpha Warhead detonation.
2023-03-08 08:26:46.946Z | Game Event          | Warhead        | Affle (76561198027561465@steam) started the Alpha Warhead detonation.
2023-03-08 08:27:26.124Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to False.
2023-03-08 08:27:26.623Z | Game Event          | Warhead        | Detonation cancelled.
2023-03-08 08:27:26.623Z | Game Event          | Warhead        | Cole (76561198069178724@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:27:36.155Z | Game Event          | Class change   | Player SpectaKoo (76561198170133703@steam) respawned as NtfCaptain.
2023-03-08 08:27:36.158Z | Game Event          | Class change   | Player I AM STRANGLO (76561198049007127@steam) respawned as NtfSergeant.
2023-03-08 08:27:36.158Z | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2023-03-08 08:28:07.908Z | Remote Admin        | Administrative | I AM STRANGLO (76561198049007127@steam) gave SCP1576 to Affle (76561198027561465@steam).
2023-03-08 08:28:42.144Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Nine-Tailed Fox Captain, has been killed by Cole (76561198069178724@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (Cole) with Claw..
2023-03-08 08:29:00.297Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to True.
2023-03-08 08:29:01.047Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:29:01.780Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:05.296Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to False.
2023-03-08 08:31:06.047Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to True.
2023-03-08 08:31:06.698Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to False.
2023-03-08 08:31:07.281Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to True.
2023-03-08 08:31:07.798Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to False.
2023-03-08 08:31:08.363Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to True.
2023-03-08 08:31:08.881Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to False.
2023-03-08 08:31:09.515Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) set the Alpha Warhead status to True.
2023-03-08 08:31:10.031Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:10.197Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:10.382Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:10.515Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:10.699Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:10.832Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:11.016Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:11.216Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:11.366Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:11.549Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:11.732Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:11.866Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:12.032Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:12.233Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:12.433Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:12.599Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:12.800Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:12.949Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:13.133Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:13.282Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:13.682Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:13.901Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:14.100Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:14.301Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:14.501Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:14.702Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:14.881Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:15.065Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:15.232Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:15.432Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:15.616Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:15.781Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:15.965Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:16.149Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:16.316Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:16.500Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:16.701Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:16.949Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:17.116Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 08:31:39.612Z | Game Event          | Class change   | Player Affle (76561198027561465@steam) respawned as NtfCaptain.
2023-03-08 08:31:39.612Z | Game Event          | Class change   | RespawnManager has successfully spawned 1 players as NineTailedFox!
2023-03-08 08:33:41.499Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Nine-Tailed Fox Captain, has been killed by Cole (76561198069178724@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (Cole) with Claw..
2023-03-08 08:33:50.313Z | Kill                | Class change   | Voidpuddle (76561198057006321@steam), playing as Facility Guard, has been killed by Asmosnos (76561198129048837@steam) playing as: SCP-173. Specific death reason: Died to SCP (Asmosnos, Scp173).
2023-03-08 08:33:58.921Z | Kill                | Class change   | I AM STRANGLO (76561198049007127@steam), playing as Nine-Tailed Fox Sergeant, has been killed by Cole (76561198069178724@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (Cole) with Claw..
2023-03-08 08:34:09.650Z | Teamkill            | Class change   | [FERNO] (76561198040779291@steam), playing as Facility Guard, has been teamkilled by Cake_ (76561198059487799@steam) playing as: Nine-Tailed Fox Captain. Specific death reason: Explosion. caused by Cake_.
2023-03-08 08:34:16.869Z | Kill                | Class change   | SpectaKoo (76561198170133703@steam), playing as Nine-Tailed Fox Captain, has been killed by Asmosnos (76561198129048837@steam) playing as: SCP-173. Specific death reason: Died to SCP (Asmosnos, Scp173).
2023-03-08 08:34:34.562Z | Kill                | Class change   | Cake_ (76561198059487799@steam), playing as Nine-Tailed Fox Captain, has been killed by Asmosnos (76561198129048837@steam) playing as: SCP-173. Specific death reason: Died to SCP (Asmosnos, Scp173).
2023-03-08 08:34:35.528Z | Game Event          | Logger         | Round finished! Anomalies: 2 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
2023-03-08 08:34:47.809Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Spectator (Spectator)
2023-03-08 08:34:47.817Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: Scp173 (SCP-173)
2023-03-08 08:34:47.867Z | Connection update   | Networking     | [FERNO] 76561198040779291@steam disconnected from IP address 185.216.201.36. Last class: Spectator (Spectator)
2023-03-08 08:34:47.873Z | Connection update   | Networking     | Voidpuddle 76561198057006321@steam disconnected from IP address 73.66.121.218. Last class: Spectator (Spectator)
2023-03-08 08:34:47.879Z | Connection update   | Networking     | SpectaKoo 76561198170133703@steam disconnected from IP address 134.114.223.254. Last class: Spectator (Spectator)
2023-03-08 08:34:47.888Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: Scp939 (SCP-939)
2023-03-08 08:34:47.890Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Spectator (Spectator)
2023-03-08 08:34:47.926Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Spectator (Spectator)
