2023-03-08 07:12:19.789Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 07:15:53.163Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Class-D Personnel, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with LungeTarget..
2023-03-08 07:16:12.698Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Class-D Personnel, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 07:17:10.459Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Class-D Personnel, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with LungeTarget..
2023-03-08 07:17:49.806Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as NtfCaptain.
2023-03-08 07:17:49.808Z | Game Event          | Class change   | Player [FERNO] (76561198040779291@steam) respawned as NtfSergeant.
2023-03-08 07:17:49.811Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as NtfSergeant.
2023-03-08 07:17:49.811Z | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as NineTailedFox!
2023-03-08 07:20:10.374Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 07:20:14.369Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Facility Guard, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with Claw..
2023-03-08 07:21:52.196Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as NtfCaptain.
2023-03-08 07:21:52.199Z | Game Event          | Class change   | Player Affle (76561198027561465@steam) respawned as NtfSergeant.
2023-03-08 07:21:52.199Z | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2023-03-08 07:24:31.670Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Nine-Tailed Fox Captain, has died. Specific death reason: Tesla..
2023-03-08 07:24:57.311Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:25:29.490Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:25:29.917Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:25:30.084Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:25:59.119Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 07:26:01.932Z | Game Event          | Class change   | Player Affle (76561198027561465@steam) respawned as NtfCaptain.
2023-03-08 07:26:01.935Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as NtfSergeant.
2023-03-08 07:26:01.935Z | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2023-03-08 07:26:54.920Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:26:55.145Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:26:55.360Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:26:57.680Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:26:57.865Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:26:57.998Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:28:02.636Z | Game Event          | Warhead        | Countdown started.
2023-03-08 07:28:02.636Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) started the Alpha Warhead detonation.
2023-03-08 07:28:56.630Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:28:57.497Z | Game Event          | Warhead        | Detonation cancelled.
2023-03-08 07:28:57.498Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:29:00.370Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:02.026Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:02.196Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:02.382Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:02.568Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:02.751Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:02.943Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:03.132Z | Game Event          | Warhead        | Asmosnos (76561198129048837@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:06.549Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:07.379Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:07.977Z | Game Event          | Warhead        | Affle (76561198027561465@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:18.548Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:19.678Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:27.779Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:29.143Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:32.113Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:37.396Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:39.492Z | Game Event          | Warhead        | Countdown started.
2023-03-08 07:29:39.492Z | Game Event          | Warhead        | Affle (76561198027561465@steam) started the Alpha Warhead detonation.
2023-03-08 07:29:39.510Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:40.484Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:48.989Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:49.986Z | Game Event          | Warhead        | Detonation cancelled.
2023-03-08 07:29:49.986Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:29:50.071Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:51.001Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:29:51.320Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:52.575Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:53.772Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:55.236Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:55.879Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:56.849Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:57.804Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:29:58.674Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:29:59.354Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:00.063Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:00.716Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:30:01.165Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:01.751Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:02.481Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:03.657Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:04.219Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:06.098Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:07.253Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:08.594Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:09.284Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:10.450Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:11.323Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:11.886Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:13.065Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:20.208Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:20.901Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:21.626Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:22.622Z | Game Event          | Warhead        | [FERNO] (76561198040779291@steam) started the Alpha Warhead detonation.
2023-03-08 07:30:23.301Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:24.861Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:25.550Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:26.833Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:29.954Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:39.238Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:45.949Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:48.004Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:48.990Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:51.650Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:52.201Z | Game Event          | Warhead        | Countdown started.
2023-03-08 07:30:52.201Z | Game Event          | Warhead        | Affle (76561198027561465@steam) started the Alpha Warhead detonation.
2023-03-08 07:30:54.393Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:55.678Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) set the Alpha Warhead status to True.
2023-03-08 07:30:58.369Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:30:59.216Z | Game Event          | Warhead        | Detonation cancelled.
2023-03-08 07:30:59.216Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:30:59.884Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:00.770Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:31:02.301Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:03.721Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:31:05.018Z | Game Event          | Warhead        | SpectaKoo (76561198170133703@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:06.439Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:31:09.340Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:10.328Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:31:20.531Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:21.701Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:31:24.311Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:25.762Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:31:26.490Z | Game Event          | Warhead        | Cole (76561198069178724@steam) set the Alpha Warhead status to True.
2023-03-08 07:31:26.981Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Nine-Tailed Fox Captain, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with Claw..
2023-03-08 07:31:29.859Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) set the Alpha Warhead status to False.
2023-03-08 07:33:34.136Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as ChaosRifleman.
2023-03-08 07:33:34.136Z | Game Event          | Class change   | RespawnManager has successfully spawned 1 players as ChaosInsurgency!
2023-03-08 07:33:58.962Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Chaos Insurgency Rifleman, has been killed by Affle (76561198027561465@steam) playing as: Nine-Tailed Fox Captain. Specific death reason: Shot by Affle with GunE11SR to the 'Headshot' hitbox..
2023-03-08 07:34:29.912Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Nine-Tailed Fox Sergeant, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with Claw..
2023-03-08 07:35:35.792Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Nine-Tailed Fox Captain, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 07:35:41.440Z | Game Event          | Warhead        | Voidpuddle (76561198057006321@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:35:41.908Z | Game Event          | Warhead        | Voidpuddle (76561198057006321@steam) cancelled the Alpha Warhead detonation.
2023-03-08 07:35:42.240Z | Game Event          | Warhead        | Voidpuddle (76561198057006321@steam) set the Alpha Warhead status to True.
2023-03-08 07:35:44.403Z | Kill                | Class change   | Asmosnos (76561198129048837@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Decayed in the Pocket Dimension..
2023-03-08 07:35:56.799Z | Game Event          | Warhead        | Countdown started.
2023-03-08 07:35:56.799Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) started the Alpha Warhead detonation.
2023-03-08 07:35:57.016Z | Game Event          | Warhead        | Cake_ (76561198059487799@steam) started the Alpha Warhead detonation.
2023-03-08 07:36:52.800Z | Game Event          | Warhead        | Warhead detonated.
2023-03-08 07:36:52.800Z | Remote Admin        | Administrative | LCZ decontamination has been disabled by detonation of the Alpha Warhead.
2023-03-08 07:36:52.801Z | Kill                | Class change   | Voidpuddle (76561198057006321@steam), playing as Nine-Tailed Fox Specialist, has died. Specific death reason: Died to alpha warhead..
2023-03-08 07:37:08.229Z | Game Event          | Class change   | Player Affle (76561198027561465@steam) respawned as ChaosMarauder.
2023-03-08 07:37:08.232Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as ChaosRepressor.
2023-03-08 07:37:08.235Z | Game Event          | Class change   | Player [FERNO] (76561198040779291@steam) respawned as ChaosRifleman.
2023-03-08 07:37:08.237Z | Game Event          | Class change   | Player Voidpuddle (76561198057006321@steam) respawned as ChaosRifleman.
2023-03-08 07:37:08.239Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as ChaosRifleman.
2023-03-08 07:37:08.239Z | Game Event          | Class change   | RespawnManager has successfully spawned 5 players as ChaosInsurgency!
2023-03-08 07:37:14.970Z | Kill                | Class change   | SpectaKoo (76561198170133703@steam), playing as Facility Guard, has died. Specific death reason: Fall damage..
2023-03-08 07:37:15.384Z | Game Event          | Logger         | Round finished! Anomalies: 2 | Chaos: 5 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
2023-03-08 07:37:17.692Z | Kill                | Class change   | Affle (76561198027561465@steam), playing as Chaos Insurgency Repressor, has died. Specific death reason: Crushed..
2023-03-08 07:37:27.690Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: ChaosRepressor (Chaos Insurgency Marauder)
2023-03-08 07:37:27.693Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Scp939 (SCP-939)
2023-03-08 07:37:27.798Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Scp106 (SCP-106)
2023-03-08 07:37:27.800Z | Connection update   | Networking     | Voidpuddle 76561198057006321@steam disconnected from IP address 73.66.121.218. Last class: ChaosRifleman (Chaos Insurgency Rifleman)
2023-03-08 07:37:27.804Z | Connection update   | Networking     | SpectaKoo 76561198170133703@steam disconnected from IP address 134.114.223.254. Last class: Spectator (Spectator)
2023-03-08 07:37:27.812Z | Connection update   | Networking     | [FERNO] 76561198040779291@steam disconnected from IP address 185.216.201.36. Last class: ChaosRifleman (Chaos Insurgency Rifleman)
2023-03-08 07:37:27.818Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: ChaosRifleman (Chaos Insurgency Rifleman)
2023-03-08 07:37:27.820Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Spectator (Spectator)
