2023-03-08 07:50:08.094Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 08:03:53.940Z | Game Event          | Class change   | Player Asmosnos (76561198129048837@steam) respawned as ChaosRifleman.
2023-03-08 08:03:53.943Z | Game Event          | Class change   | Player I AM STRANGLO (76561198049007127@steam) respawned as ChaosRifleman.
2023-03-08 08:03:53.945Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as ChaosRifleman.
2023-03-08 08:03:53.945Z | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as ChaosInsurgency!
2023-03-08 08:04:40.540Z | Kill                | Class change   | Voidpuddle (76561198057006321@steam), playing as Scientist, has been killed by [FERNO] (76561198040779291@steam) playing as: SCP-049. Specific death reason: Died to a heart-attack forced by SCP-049 ([FERNO])..
2023-03-08 08:06:16.184Z | Kill                | Class change   | I AM STRANGLO (76561198049007127@steam), playing as Chaos Insurgency Rifleman, has been killed by [FERNO] (76561198040779291@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 ([FERNO])..
2023-03-08 08:06:53.717Z | Kill                | Class change   | Cake_ (76561198059487799@steam), playing as Facility Guard, has been killed by Affle (76561198027561465@steam) playing as: SCP-173. Specific death reason: Died to SCP (Affle, Scp173).
2023-03-08 08:06:56.251Z | Game Event          | Logger         | Round finished! Anomalies: 5 | Chaos: 2 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
2023-03-08 08:07:08.462Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: ChaosRifleman (Chaos Insurgency Rifleman)
2023-03-08 08:07:08.484Z | Connection update   | Networking     | Voidpuddle 76561198057006321@steam disconnected from IP address 73.66.121.218. Last class: Scp0492 (SCP-049-2)
2023-03-08 08:07:08.490Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Scp0492 (SCP-049-2)
2023-03-08 08:07:08.556Z | Connection update   | Networking     | SpectaKoo 76561198170133703@steam disconnected from IP address 134.114.223.254. Last class: Scp0492 (SCP-049-2)
2023-03-08 08:07:08.558Z | Connection update   | Networking     | [FERNO] 76561198040779291@steam disconnected from IP address 185.216.201.36. Last class: Scp049 (SCP-049)
2023-03-08 08:07:08.591Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Spectator (Spectator)
2023-03-08 08:07:08.605Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: ChaosRifleman (Chaos Insurgency Rifleman)
2023-03-08 08:07:08.663Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Scp173 (SCP-173)
