2023-03-08 07:37:28.481Z | Internal            | Logger         | Started logging. Game version: 12.0.2, private beta: NO.
2023-03-08 07:37:42.267Z | Connection update   | Networking     | 76561198170133703@steam authenticated from endpoint 134.114.223.254:52115. Player ID assigned: 13. Auth token serial number: B3vFThVw8Wd4yNrW
2023-03-08 07:37:42.334Z | Connection update   | Networking     | Nickname of 76561198170133703@steam is now SpectaKoo.
2023-03-08 07:37:42.790Z | Connection update   | Networking     | 76561198057006321@steam authenticated from endpoint 73.66.121.218:58034. Player ID assigned: 18. Auth token serial number: 9jQJVizfo12Ut1ny
2023-03-08 07:37:42.856Z | Connection update   | Networking     | Nickname of 76561198057006321@steam is now Voidpuddle.
2023-03-08 07:37:42.856Z | Connection update   | Networking     | Player [connId=7] (CharacterClassManager)) connected from IP 73.66.121.218 sent Do Not Track signal.
2023-03-08 07:37:43.763Z | Connection update   | Networking     | 76561198049007127@steam authenticated from endpoint 65.99.39.41:54280. Player ID assigned: 20. Auth token serial number: Ax/W2JvTg52PiKTD
2023-03-08 07:37:43.931Z | Connection update   | Networking     | Nickname of 76561198049007127@steam is now I AM STRANGLO.
2023-03-08 07:37:43.933Z | Connection update   | Permissions    | I AM STRANGLO (76561198049007127@steam) has been assigned to group ADMIN.
2023-03-08 07:37:44.150Z | Connection update   | Networking     | 76561198059487799@steam authenticated from endpoint 76.144.31.151:51953. Player ID assigned: 10. Auth token serial number: CDQAyGBzFPn1gsor
2023-03-08 07:37:44.200Z | Connection update   | Networking     | Nickname of 76561198059487799@steam is now Cake_.
2023-03-08 07:37:44.202Z | Connection update   | Permissions    | Cake_ (76561198059487799@steam) has been assigned to group SERVER OWNER.
2023-03-08 07:37:46.839Z | Connection update   | Networking     | 76561198129048837@steam authenticated from endpoint 68.59.76.46:64808. Player ID assigned: 12. Auth token serial number: gwRCvwhSuwW4o2hU
2023-03-08 07:37:46.974Z | Connection update   | Networking     | Nickname of 76561198129048837@steam is now Asmosnos.
2023-03-08 07:37:46.974Z | Connection update   | Networking     | Player [connId=6] (CharacterClassManager)) connected from IP 68.59.76.46 sent Do Not Track signal.
2023-03-08 07:38:27.634Z | Game Event          | Logger         | Round has been started.
2023-03-08 07:39:03.298Z | Remote Admin        | Class change   | I AM STRANGLO (76561198049007127@steam) changed role of player I AM STRANGLO (76561198049007127@steam) to SCP-939.
2023-03-08 07:44:05.703Z | Kill                | Class change   | [FERNO] (76561198040779291@steam), playing as Class-D Personnel, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with Claw..
2023-03-08 07:44:08.824Z | Kill                | Class change   | Cole (76561198069178724@steam), playing as Facility Guard, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with Claw..
2023-03-08 07:47:16.131Z | Game Event          | Class change   | Player Cole (76561198069178724@steam) respawned as NtfCaptain.
2023-03-08 07:47:16.134Z | Game Event          | Class change   | Player [FERNO] (76561198040779291@steam) respawned as NtfSergeant.
2023-03-08 07:47:16.134Z | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2023-03-08 07:48:30.949Z | Suicide             | Class change   | Affle (76561198027561465@steam), playing as Nine-Tailed Fox Specialist, has commited suicide. Specific death reason: Explosion. caused by Affle.
2023-03-08 07:48:30.957Z | Teamkill            | Class change   | Cole (76561198069178724@steam), playing as Nine-Tailed Fox Captain, has been teamkilled by Affle (76561198027561465@steam) playing as: Nine-Tailed Fox Specialist. Specific death reason: Explosion. caused by Affle.
2023-03-08 07:48:30.964Z | Teamkill            | Class change   | [FERNO] (76561198040779291@steam), playing as Nine-Tailed Fox Sergeant, has been teamkilled by Affle (76561198027561465@steam) playing as: Nine-Tailed Fox Specialist. Specific death reason: Explosion. caused by Affle.
2023-03-08 07:49:25.928Z | Kill                | Class change   | Cake_ (76561198059487799@steam), playing as Facility Guard, has been killed by I AM STRANGLO (76561198049007127@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (I AM STRANGLO) with Claw..
2023-03-08 07:49:54.890Z | Game Event          | Logger         | Round finished! Anomalies: 2 | Chaos: 2 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
2023-03-08 07:50:07.316Z | Connection update   | Networking     | Cake_ 76561198059487799@steam disconnected from IP address 76.144.31.151. Last class: Spectator (Spectator)
2023-03-08 07:50:07.319Z | Connection update   | Networking     | Cole 76561198069178724@steam disconnected from IP address 73.220.221.251. Last class: Spectator (Spectator)
2023-03-08 07:50:07.327Z | Connection update   | Networking     | [FERNO] 76561198040779291@steam disconnected from IP address 185.216.201.36. Last class: Spectator (Spectator)
2023-03-08 07:50:07.335Z | Connection update   | Networking     | Asmosnos 76561198129048837@steam disconnected from IP address 68.59.76.46. Last class: ChaosConscript (Chaos Insurgency Conscript)
2023-03-08 07:50:07.337Z | Connection update   | Networking     | I AM STRANGLO 76561198049007127@steam disconnected from IP address 65.99.39.41. Last class: Scp939 (SCP-939)
2023-03-08 07:50:07.394Z | Connection update   | Networking     | Voidpuddle 76561198057006321@steam disconnected from IP address 73.66.121.218. Last class: ChaosConscript (Chaos Insurgency Conscript)
2023-03-08 07:50:07.396Z | Connection update   | Networking     | Affle 76561198027561465@steam disconnected from IP address 162.157.85.208. Last class: Spectator (Spectator)
2023-03-08 07:50:07.400Z | Connection update   | Networking     | SpectaKoo 76561198170133703@steam disconnected from IP address 134.114.223.254. Last class: Scp079 (SCP-079)
